RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,bd,Month,zhvi
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-02-28,220444
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2009-02-28,NA
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-02-28,88008
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-02-28,156097
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2009-02-28,NA
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-02-28,195196
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-02-28,162956
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,145352
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-02-28,159669
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,135159
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,172909
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,151021
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2009-02-28,183326
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,227683
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,163829
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,159036
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2009-02-28,139075
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,180215
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,153040
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2009-02-28,172180
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-02-28,219828
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-02-28,187207
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,178216
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-02-28,183171
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,158257
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,199876
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,160642
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2009-02-28,274517
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,302110
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,201300
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,169687
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2009-02-28,157213
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,233438
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,194263
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2009-02-28,217204
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-02-28,294639
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-02-28,235851
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,218980
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-02-28,246115
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,197168
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,269094
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,206819
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2009-02-28,398567
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,380529
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,338450
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,224842
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2009-02-28,186540
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,304521
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,284202
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2009-02-28,271660
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-02-28,394929
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-02-28,309055
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,276681
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-02-28,325668
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,252096
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,339836
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,235445
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2009-02-28,527234
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,499617
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,457727
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,310114
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2009-02-28,265902
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,400542
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,368678
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2009-02-28,364357
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-02-28,551562
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-03-31,NA
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,258116
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-03-31,147163
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,128477
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,NA
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,177519
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2009-03-31,450835
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,149355
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,216553
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2009-03-31,NA
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,87371
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,153742
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2009-03-31,NA
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-03-31,192319
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-03-31,160497
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,142033
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-03-31,156679
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,132992
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,169438
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,148484
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2009-03-31,180514
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,223792
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,161598
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,156151
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2009-03-31,135723
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,177219
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,149786
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2009-03-31,168032
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-03-31,216333
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-03-31,184136
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,175416
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-03-31,179637
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,155810
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,196760
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,158327
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2009-03-31,270036
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,300719
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,199326
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,166857
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2009-03-31,154101
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,230062
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,191663
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2009-03-31,215690
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-03-31,291834
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-03-31,231942
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,217079
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-03-31,242881
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,195997
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,266257
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,200981
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2009-03-31,390752
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,379294
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,334086
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,222202
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2009-03-31,183571
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,302578
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,278398
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2009-03-31,268599
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-03-31,385863
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-03-31,305621
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,270558
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-03-31,323291
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,246360
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,330331
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,229010
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2009-03-31,521311
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,486902
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,442803
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,303171
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2009-03-31,260487
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,393303
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,358286
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2009-03-31,358798
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-03-31,539345
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-04-30,NA
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,252904
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-04-30,142026
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,126453
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,NA
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,173228
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2009-04-30,443386
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,147680
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,212071
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2009-04-30,NA
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,86715
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,152280
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2009-04-30,NA
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-04-30,190154
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-04-30,157809
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,139447
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-04-30,153059
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,130404
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,166382
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,145420
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2009-04-30,177820
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,220657
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,159209
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,152741
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2009-04-30,131786
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,174788
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,147866
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2009-04-30,163413
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-04-30,212359
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-04-30,180413
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,172291
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-04-30,175911
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,152872
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,193438
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,155286
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2009-04-30,264835
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,296673
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,196342
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,163711
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2009-04-30,150980
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,226138
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,188723
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2009-04-30,211381
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-04-30,287237
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-04-30,226744
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,213014
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-04-30,238157
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,192670
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,261511
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,196272
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2009-04-30,381042
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,373445
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,327204
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,217786
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2009-04-30,180368
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,298394
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,274259
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2009-04-30,261488
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-04-30,377598
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-04-30,299725
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,265046
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-04-30,316619
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,241568
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,322702
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,223135
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2009-04-30,509693
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,477526
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,432084
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,297514
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2009-04-30,256686
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,388476
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,350125
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2009-04-30,349101
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-04-30,529078
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-05-31,NA
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,247451
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-05-31,137143
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,123424
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,NA
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,169176
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2009-05-31,437838
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,145674
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,206325
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2009-05-31,NA
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,85647
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,149305
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2009-05-31,NA
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-05-31,189599
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-05-31,155441
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,137075
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-05-31,149574
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,128323
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,164219
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,143009
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2009-05-31,174645
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,217109
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,157225
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,149391
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2009-05-31,128411
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,172255
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,145659
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2009-05-31,159057
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-05-31,208707
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-05-31,177283
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,169648
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2009-05-31,173011
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,150784
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,191158
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,153161
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2009-05-31,260730
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,293073
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,194219
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,161170
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2009-05-31,148060
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,222761
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,186657
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2009-05-31,207561
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2009-05-31,284088
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-05-31,222435
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,210100
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2009-05-31,234160
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,190227
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,258298
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,192853
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2009-05-31,374273
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,369011
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,322554
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,214358
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2009-05-31,177789
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,295409
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,270793
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2009-05-31,255450
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2009-05-31,371677
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-05-31,294291
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,259707
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2009-05-31,309803
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,237470
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,317791
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,219400
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2009-05-31,501805
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,469128
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,424497
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,291159
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2009-05-31,252564
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,384348
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,343820
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2009-05-31,341298
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2009-05-31,519184
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-06-30,NA
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,243433
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2009-06-30,133977
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,121159
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,NA
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,166609
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2009-06-30,437901
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,145273
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,203202
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2009-06-30,NA
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,84652
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,147135
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2009-06-30,NA
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2009-06-30,190804
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-06-30,154206
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-06-30,136431
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2009-06-30,147236
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-06-30,127404
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-06-30,163567
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2009-06-30,142025
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2009-06-30,173492
