month_date_yyyymm,postal_code,zip_name,city,state,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,cbsa_name,cbsa_zip_name
2018-05-01,85016,"phoenix, az",phoenix,az,1068,9395,-243,-97,41.897927,49.30781499,34.48803828,56,-0.0345,-2,-0.1318,-8.5,-1,-0.0541,0.0825,0.7095,435644.5,-0.032,-0.0541,1.4525,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85017,"phoenix, az",phoenix,az,3244,1287,386,1901,86.819777,88.98883573,84.6507177,27.5,-0.0179,-0.5,0.3415,7,-29.5,0.0466,0.976,1.6689,177500,0.014,0.0629,0.5917,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85003,"phoenix, az",phoenix,az,9001,10629,-390,1763,34.673046,28.18500797,41.16108453,77.5,0.1151,8,-0.1799,-17,20.5,0.0826,0.5325,0.7973,450050,-0.0163,-0.0506,1.5005,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85006,"phoenix, az",phoenix,az,4953,7272,-1238,-4107,53.869219,67.64274322,40.09569378,43,0.1169,4.5,0.1622,6,-14,-0.1077,-0.2704,0.7838,315050,0,0.1886,1.0504,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85009,"phoenix, az",phoenix,az,2815,2936,841,137,76.449761,80.74641148,72.15311005,34,-0.0933,-3.5,0.0625,2,-23,0.037,0.3333,1.3243,172300,0.0302,0.1838,0.5744,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85037,"phoenix, az",phoenix,az,2275,699,420,1523,91.247209,94.3923445,88.10207337,22,-0.2787,-8.5,-0.1538,-4,-35,-0.069,0.7089,1.8243,199500,0.0023,0.0781,0.6651,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85086,"phoenix, az",phoenix,az,1700,5985,-1676,-1319,60.886762,58.88995215,62.88357257,49,0.1011,4.5,0,0,-8,-0.16,0.0566,1.1351,460050,0.0056,0.1746,1.5338,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2018-05-01,85015,"phoenix, az",phoenix,az,1925,5267,-586,-1154,64.440191,85.33333333,43.54704944,30.5,0.0702,2,-0.1159,-4,-26.5,-0.0889,-0.0315,0.8311,272050,-0.0109,0.2802,0.907,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85027,"phoenix, az",phoenix,az,1540,563,-132,1079,92.491228,96.42743222,88.55502392,19,-0.05,-1,-0.1739,-4,-38,-0.1621,0.5747,1.8514,229499.5,-0.0024,0.02,0.7651,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85020,"phoenix, az",phoenix,az,1569,4809,1334,45,66.870813,78.0414673,55.70015949,36,-0.2653,-13,-0.1,-4,-21,-0.0683,0.2,1.0135,382500,-0.0414,0.0158,1.2753,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85012,"phoenix, az",phoenix,az,10259,8898,-1016,1026,44.76555,44.12121212,45.40988836,60.5,0.1863,9.5,-0.097,-6.5,3.5,0.0325,0.427,0.8581,385050,0.1424,-0.0941,1.2838,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85019,"phoenix, az",phoenix,az,6465,1298,1390,3438,86.736842,98.3030303,75.17065391,15.5,-0.4833,-14.5,-0.6173,-25,-41.5,0.0404,0.5969,1.3919,200050,0.0157,0.1428,0.6669,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85018,"phoenix, az",phoenix,az,1254,9193,-796,-231,43.196172,40.19138756,46.20095694,64,0.0159,1,-0.0791,-5.5,7,-0.1049,0.1327,0.8649,872525,-0.0028,0.1309,2.9092,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85004,"phoenix, az",phoenix,az,12132,11741,-401,891,28.232855,26.57097289,29.89473684,80,0.0191,1.5,-0.1489,-14,23,0,0.3333,0.6486,329950,0.0473,0.091,1.1,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85045,"phoenix, az",phoenix,az,11338,7845,720,1353,50.746411,58.88995215,42.60287081,49,-0.2033,-12.5,-0.216,-13.5,-8,-0.1103,0.2737,0.8176,450000,0.1249,0.0819,1.5003,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85013,"phoenix, az",phoenix,az,4529,6072,-860,1313,60.472089,78.71132376,42.23285486,35.5,0.0143,0.5,-0.3238,-17,-21.5,-0.1367,0.1111,0.8108,349125,0.0268,0.0207,1.164,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85040,"phoenix, az",phoenix,az,4774,2293,-1581,-916,80.181818,79.43221691,80.93141946,35,0.5556,12.5,0.3208,8.5,-22,-0.2138,0.1515,1.5405,203550,0.0578,0.1869,0.6786,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85022,"phoenix, az",phoenix,az,383,4692,-1378,-1018,67.457735,78.0414673,56.87400319,36,0.0141,0.5,0,0,-21,-0.2154,0.0929,1.0338,344550,0.0188,-0.0129,1.1487,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85024,"phoenix, az",phoenix,az,4045,1161,1224,1593,87.735247,96.9122807,78.55821372,18,-0.4098,-12.5,-0.4286,-13.5,-39,0.0381,0.4156,1.473,344800,-0.0033,0.2107,1.1495,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85043,"phoenix, az",phoenix,az,3841,3808,-539,-1209,71.735247,75.6937799,67.77671451,37.5,0.0274,1,0.6667,15,-19.5,-0.0945,0.2908,1.2297,224950,0.0417,0.1111,0.7499,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85044,"phoenix, az",phoenix,az,967,5043,-909,-1594,65.594896,61.71610845,69.47368421,47,0.0682,3,0.2703,10,-10,-0.0833,0.2467,1.2635,367000,0.0544,-0.0202,1.2236,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85031,"phoenix, az",phoenix,az,6014,2236,1382,2302,80.478469,91.90430622,69.05263158,24.5,-0.3718,-14.5,-0.1091,-3,-32.5,-0.0746,0.7547,1.2568,180050,0.0366,0.0925,0.6002,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85014,"phoenix, az",phoenix,az,2792,7381,-1809,-130,53.295056,61.04625199,45.54385965,47.5,0.2179,8.5,-0.1593,-9,-9.5,-0.1119,0.0496,0.8581,349950,-0.0414,0.0011,1.1667,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85032,"phoenix, az",phoenix,az,90,1782,139,1013,83.451356,90.66028708,76.24242424,26,-0.0714,-2,-0.2239,-7.5,-31,-0.0543,0.3228,1.4122,299000,-0.0116,0.1283,0.9968,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85007,"phoenix, az",phoenix,az,8167,6284,138,4492,59.39075,64.06379585,54.71770335,45.5,0.0225,1,-0.3933,-29.5,-11.5,0.0725,0.7209,1,400000,0.0038,0.0817,1.3336,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85029,"phoenix, az",phoenix,az,1102,2176,-462,973,80.905901,92.38277512,69.42902711,24,0.0435,1,-0.2727,-9,-33,-0.1422,0.2721,1.2635,233425,0.0632,0.1113,0.7782,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85050,"phoenix, az",phoenix,az,3420,4260,-913,2070,69.521531,81.44816587,57.59489633,33.5,0.0635,2,-0.3021,-14.5,-23.5,-0.1389,0.3248,1.0473,439000,0.0063,0.015,1.4637,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85054,"phoenix, az",phoenix,az,10739,7672,676,676,51.716108,69.11004785,34.32216906,42,-0.1683,-8.5,-0.1845,-9.5,-15,-0.0455,0.2209,0.7095,347750,0.0951,-0.0728,1.1594,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85023,"phoenix, az",phoenix,az,2086,4427,-564,-44,68.784689,68.39553429,69.1738437,42.5,0,0,0.0366,1.5,-14.5,-0.1014,0.3478,1.2568,334550,0.0294,0.213,1.1154,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85048,"phoenix, az",phoenix,az,2580,4051,-561,2727,70.558214,78.71132376,62.40510367,35.5,-0.0274,-1,-0.297,-15,-21.5,-0.1392,0.4522,1.1284,424950,-0.0093,-0.0331,1.4168,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85041,"phoenix, az",phoenix,az,1098,4270,-172,1160,69.441786,64.06379585,74.81977671,45.5,0.0964,4,-0.0714,-3.5,-11.5,0.0515,0.4676,1.3784,229549.5,-0.0397,-0.0476,0.7653,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85051,"phoenix, az",phoenix,az,1860,1962,23,1145,82.341308,94.3923445,70.29027113,22,0.0732,1.5,-0.2281,-6.5,-35,-0.0452,0.3768,1.2838,222000,0.0287,0.1715,0.7401,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85083,"phoenix, az",phoenix,az,6714,6197,-1643,-1285,59.818182,70.73046252,48.90590112,41,0.1081,4,0.038,1.5,-16,-0.1779,0.0894,0.9054,430000,0.025,0.117,1.4336,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85042,"phoenix, az",phoenix,az,2049,5895,-537,-1793,61.320574,55.96810207,66.67304625,51,0.1461,6.5,0.5224,17.5,-6,0.0655,0.432,1.2095,291050,-0.0673,0.0543,0.9703,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85035,"phoenix, az",phoenix,az,2967,829,892,3501,90.130781,98.51355662,81.74800638,15,-0.3617,-8.5,-0.6875,-33,-42,0.0594,0.3976,1.5676,184049.5,0.0085,0.1236,0.6135,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85021,"phoenix, az",phoenix,az,1551,9913,-571,-4092,38.77512,43.60446571,33.94577352,61,-0.0161,-1,0.4878,20,4,-0.1034,-0.037,0.7027,425050,-0.0649,1e-4,1.4171,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85033,"phoenix, az",phoenix,az,2034,842,198,3007,90.038278,92.91866029,87.15789474,23.5,0.0444,1,-0.3472,-12.5,-33.5,0.0354,0.9338,1.777,184950,-3e-4,0.1206,0.6165,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85028,"phoenix, az",phoenix,az,5310,7505,-2231,-2541,52.682616,54.45614035,50.90909091,52,0.284,11.5,0.3684,14,-5,-0.109,0.178,0.9392,429550,-0.0406,-0.0456,1.4321,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85053,"phoenix, az",phoenix,az,3586,1235,505,546,87.145136,95.77033493,78.5199362,20,-0.4521,-16.5,-0.2982,-8.5,-37,-0.2297,0.1978,1.473,244550,0.0833,0.0845,0.8153,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85008,"phoenix, az",phoenix,az,407,6558,-1074,-3342,57.802233,67.64274322,47.96172249,43,0.1622,6,0.8696,20,-14,-0.0504,0.0394,0.8919,285000,0.0888,-0.04,0.9502,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-05-01,85085,"phoenix, az",phoenix,az,5409,8030,-1581,-2591,49.735247,56.65709729,42.81339713,50.5,0.0632,3,0.2469,10,-6.5,-0.1769,0.0614,0.8176,436747.5,-0.0022,0.0227,1.4561,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85018,"phoenix, az",phoenix,az,1254,8397,-970,-494,46.526192,45.75640942,47.29597495,63,0.0161,1,0,0,3.5,-0.0592,0.2328,0.8938,875000,-0.0561,0.1437,2.9363,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85019,"phoenix, az",phoenix,az,6465,2688,2496,3326,77.76763,88.29669254,67.23856742,30,-0.2105,-8,-0.2683,-11,-29.5,0.375,0.98,1.2375,196950,0.0939,0.1414,0.6608,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85008,"phoenix, az",phoenix,az,407,5484,635,-2634,62.655751,79.77036989,45.54113119,37,-0.2745,-14,0.2759,8,-22.5,-0.1312,-0.0479,0.8688,261750,-0.0271,0.0267,0.8782,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85044,"phoenix, az",phoenix,az,967,4134,-973,-1357,69.802335,70.29160415,69.31306674,44,0.0732,3,0.0732,3,-15.5,-0.0467,0.1087,1.275,348050,0.0265,-0.0029,1.1679,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85024,"phoenix, az",phoenix,az,4045,2385,-559,-87,79.382217,87.74218801,71.02224542,30.5,0.0517,1.5,0.7941,13.5,-29,-0.0948,0.4384,1.3125,345950,0.0643,0.1534,1.1608,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85029,"phoenix, az",phoenix,az,1102,1714,316,1272,83.661687,94.27229434,73.05107965,23,-0.3947,-15,-0.2333,-7,-36.5,-0.1679,0.5139,1.3625,219550,-0.0113,0.1256,0.7366,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85020,"phoenix, az",phoenix,az,1569,6143,-1534,-2357,58.875334,63.23308761,54.51758106,49,0.1136,5,0.4,14,-10.5,-0.0955,0.2197,1.0063,399000,-0.0501,0.0639,1.3388,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85048,"phoenix, az",phoenix,az,2580,3490,467,1205,73.383782,80.50753474,66.26003001,36.5,-0.1512,-6.5,-0.1098,-4.5,-23,0,0.5156,1.2125,428950,0.0212,0.0236,1.4394,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85054,"phoenix, az",phoenix,az,10739,8348,728,-1454,46.744732,61.01506948,32.47439494,50.5,-0.2231,-14.5,0.0306,1.5,-9,-0.0351,0.0784,0.6875,317550,-0.0659,-0.0926,1.0655,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85042,"phoenix, az",phoenix,az,2049,5358,-2499,-212,63.334203,69.54791572,57.12049057,44.5,0.4833,14.5,0.0349,1.5,-15,-0.1158,0.3548,1.05,312050,0.0852,0.1064,1.0471,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85014,"phoenix, az",phoenix,az,2792,5572,-385,-443,62.173005,77.1544132,47.19159763,39,-0.0488,-2,-0.1333,-6,-20.5,-0.0467,0.0833,0.8938,365050,0.0055,0.0429,1.2249,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85003,"phoenix, az",phoenix,az,9001,10239,-2603,1486,35.726401,39.38286907,32.06993281,69.5,0.39,19.5,-0.2363,-21.5,10,-0.0439,0.3974,0.6813,457500,0.0166,-0.047,1.5352,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85086,"phoenix, az",phoenix,az,1700,4309,-435,-446,68.88251,69.54791572,68.21710483,44.5,-0.0918,-4.5,-0.0918,-4.5,-15,-0.0991,0.1364,1.25,457499.5,0.0056,0.164,1.5352,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2018-04-01,85051,"phoenix, az",phoenix,az,1860,1985,129,1896,81.82856,95.89014287,67.76697762,20.5,-0.1458,-3.5,-0.3594,-11.5,-39,-0.0245,0.5794,1.2438,215800,-0.0148,0.1482,0.724,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85083,"phoenix, az",phoenix,az,6714,4554,-272,-877,67.541914,79.77036989,55.31345815,37,0,0,0.0278,1,-22.5,-0.0181,0.1812,1.0188,419500,-0.0243,0.0755,1.4076,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85050,"phoenix, az",phoenix,az,3420,3347,1229,1549,74.068759,86.61360819,61.52390893,31.5,-0.3,-13.5,-0.2674,-11.5,-28,-0.0217,0.3846,1.125,436250,0.0144,0.0266,1.4639,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85035,"phoenix, az",phoenix,az,2967,1721,-365,2223,83.609498,93.96568595,73.25331072,23.5,-0.2167,-6.5,-0.2419,-7.5,-36,-0.1889,0.7951,1.3688,182500,0.0432,0.1057,0.6123,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85021,"phoenix, az",phoenix,az,1551,9342,-1134,-2966,41.118142,46.87846565,35.35781851,62,0.1071,6,0.4091,18,2.5,0.0175,0.16,0.725,454550,0.0102,0.0573,1.5253,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85006,"phoenix, az",phoenix,az,4953,6034,-1168,-1288,59.599452,77.83286581,41.36603823,38.5,-0.1047,-4.5,-0.1047,-4.5,-21,-0.2169,-0.0299,0.8125,315050,-0.0974,0.1454,1.0571,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85045,"phoenix, az",phoenix,az,11338,8565,-2624,-1111,45.668341,47.30902211,44.02765999,61.5,0.4302,18.5,0.23,11.5,2,-0.0145,0.4468,0.85,400050,3e-4,3e-4,1.3424,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85016,"phoenix, az",phoenix,az,1068,9152,-1290,-566,42.18801,51.26883685,33.10718246,58,0.0357,2,-0.0169,-1,-1.5,-0.1048,0.2065,0.6938,450049.5,-0.0423,-0.0816,1.5102,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85031,"phoenix, az",phoenix,az,6014,3618,573,-534,72.711853,77.1544132,68.2692935,39,-0.22,-11,0.2581,8,-20.5,-0.078,0.3958,1.2563,173700,0.0221,0.086,0.5828,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85022,"phoenix, az",phoenix,az,383,3314,2985,396,74.218801,81.86443995,66.57316198,35.5,-0.3545,-19.5,0.0143,0.5,-24,0.1747,0.4552,1.2188,338189,-0.0311,0.0404,1.1348,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85040,"phoenix, az",phoenix,az,4774,712,175,1181,91.020288,94.68980364,87.350773040000007,22.5,-0.1667,-4.5,-0.2241,-6.5,-37,-0.0203,0.6292,1.8125,192425,0.0179,0.1519,0.6456,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85028,"phoenix, az",phoenix,az,5310,5274,-736,-278,63.719095,74.96901298,52.46917607,40.5,-0.0581,-2.5,-0.1196,-5.5,-19,-0.1136,0.1304,0.975,447750,-0.0029,0.1195,1.5024,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85041,"phoenix, az",phoenix,az,1098,4098,-1964,994,69.994781,73.75562659,66.23393568,41.5,0.431,12.5,-0.15310000000000001,-7.5,-18,-0.1019,0.3662,1.2125,239050,0.0175,-0.008,0.8021,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85007,"phoenix, az",phoenix,az,8167,6422,-94,2270,57.273795,69.54791572,44.99967382,44.5,-0.2193,-12.5,-0.2937,-18.5,-15,-0.1977,0.4082,0.8625,398500,0.0488,0.0485,1.3372,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85012,"phoenix, az",phoenix,az,10259,7882,-719,1891,49.357427,60.29095179,38.42390241,51,-0.0893,-5,-0.2388,-16,-8.5,-0.1458,0.4643,0.7688,337050,-0.0639,-0.2511,1.1309,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85013,"phoenix, az",phoenix,az,4529,5212,796,3136,64.077892,82.62117555,45.53460761,35,-0.2045,-9,-0.4444,-28,-24.5,-0.0071,0.3113,0.8688,340000,0.0813,-0.0284,1.1408,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85015,"phoenix, az",phoenix,az,1925,4681,-459,972,66.843891,89.99934764,43.68843369,28.5,-0.2297,-8.5,-0.3523,-15.5,-31,-0.1964,0.1638,0.8438,275050,0.2173,0.279,0.9229,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85004,"phoenix, az",phoenix,az,12132,11340,-2655,1314,29.245221,32.23954596,26.25089699,78.5,0.3534,20.5,-0.3347,-39.5,19,-0.1111,0.2973,0.6,315050,0,0.0328,1.0571,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85053,"phoenix, az",phoenix,az,3586,1740,-738,56,83.439885,80.50753474,86.37223563,36.5,0.2586,7.5,0.2586,7.5,-23,-0.0439,0.538,1.7688,225750,-0.0183,0.0306,0.7574,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85033,"phoenix, az",phoenix,az,2034,1040,836,3821,88.156436,94.68980364,81.62306739,22.5,-0.1964,-5.5,-0.4079,-15.5,-37,0.1339,1.1525,1.5875,185000,0.0275,0.1209,0.6207,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85085,"phoenix, az",phoenix,az,5409,6449,-1325,-1247,57.107443,65.26844543,48.94644139,47.5,0.131,5.5,0.25,9.5,-12,-0.0455,0.3364,0.9188,437696,0.0072,0.03,1.4687,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85009,"phoenix, az",phoenix,az,2815,3777,-1667,-340,71.79529,79.15062953,64.43995042,37.5,0.1719,5.5,0.1029,3.5,-22,-0.1783,0.35,1.1813,167250,0.1154,0.1297,0.5611,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85043,"phoenix, az",phoenix,az,3841,3269,137,-1389,74.45365,80.50753474,68.39976515,36.5,-0.0875,-3.5,0.7381,15.5,-23,-0.0147,0.2256,1.2563,215950,0.0047,0.0532,0.7245,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85023,"phoenix, az",phoenix,az,2086,3863,-239,-910,71.263618,72.40524496,70.121991,42.5,-0.0556,-2.5,0.371,11.5,-17,-0.0505,0.3986,1.2938,325000,0.0835,0.1523,1.0905,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85032,"phoenix, az",phoenix,az,90,1921,-395,569,82.180834,90.43642769,73.92523974,28,0,0,-0.125,-4,-31.5,-0.0943,0.3476,1.3813,302500,0.0465,0.1637,1.015,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85037,"phoenix, az",phoenix,az,2275,1119,-192,948,87.562789,87.74218801,87.38339096,30.5,0.1731,4.5,0.0517,1.5,-29,0,0.7059,1.8125,199050,-0.0045,0.1117,0.6678,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85027,"phoenix, az",phoenix,az,1540,431,1046,1299,93.652554,96.15760976,91.14749821,20,-0.4444,-16,-0.1667,-4,-39.5,0.1199,0.858,2.0438,230049.5,0,0.0454,0.7719,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-04-01,85017,"phoenix, az",phoenix,az,3244,1673,2631,5932,83.971557,90.43642769,77.50668667,28,-0.3,-12,-0.5942,-41,-31.5,0.3409,0.7101,1.475,175050,-0.0535,0.0606,0.5873,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85028,"phoenix, az",phoenix,az,5310,4538,312,2292,67.02555,76.5771105,57.4739892,43,-0.2712,-16,-0.2951,-18,-22,0.1812,0.4426,1.0353,449050,0.0466,0.1588,1.5536,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85016,"phoenix, az",phoenix,az,1068,7862,-594,690,48.933228,60.58211511,37.28434084,56,-0.1318,-8.5,-0.1884,-13,-9,0.2039,0.2525,0.7294,469950,-0.05,-0.0694,1.626,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85020,"phoenix, az",phoenix,az,1569,4609,-1143,356,66.613987,74.94402739,58.28394574,44,0.1429,5.5,-0.1111,-5.5,-21,0.1867,0.2993,1.0471,420040,0.036,0.2209,1.4533,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85042,"phoenix, az",phoenix,az,2049,2859,1121,2370,76.175425,90.10931121,62.24153826,30,-0.3407,-15.5,-0.3182,-14,-35,0.2838,0.6239,1.1176,287550,0.055,0.0323,0.9948,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85032,"phoenix, az",phoenix,az,90,1526,-212,874,84.548268,92.3152904,76.78124588,28,-0.0667,-2,-0.0968,-3,-37,0.1349,0.5062,1.4353,289050,0.0767,0.1247,1,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2018-03-01,85027,"phoenix, az",phoenix,az,1540,1477,92,-125,84.920321,84.39352035,85.44712235,36,-0.0649,-2.5,0.3585,9.5,-29,0.3153,0.4822,1.7176,230050,-0.0105,0.0698,0.7958,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
